Time,Phase 1 [0] Score,Phase 4 [1] Score,Waiting Time,Queue Lengths,Number of Vehicles Exited the Intersection
3508,950.0,10.0,1862.0,48,2405
3509,968.0,11.0,1899.0,48,2405
3510,915.0,13.0,1797.0,46,2405
3511,867.0,15.0,1702.0,47,2406
3512,822.0,19.0,1616.0,47,2408
3513,780.0,25.0,1538.0,47,2409
3514,743.5,31.0,1471.0,47,2409
3515,733.5,39.0,1458.0,48,2411
3516,595.5,46.0,1191.0,46,2411
3517,551.5,54.0,1110.0,47,2411
3518,462.5,63.0,941.0,47,2411
3519,381.0,72.0,788.0,46,2412
3520,342.0,81.0,719.0,46,2412
3521,303.5,91.0,653.0,45,2413
3522,308.5,102.0,673.0,46,2415
3523,313.0,112.0,693.0,45,2415
3524,317.5,123.0,715.0,43,2416
3525,322.5,135.0,738.0,42,2418
3526,328.5,146.0,761.0,42,2418
3527,333.5,158.0,785.0,40,2419
3528,340.0,171.0,810.0,41,2422
3529,346.5,185.0,837.0,41,2423
3530,354.0,199.0,866.0,41,2425
3531,360.5,213.0,895.0,39,2426
3532,368.0,229.0,925.0,40,2427
3533,375.5,244.0,955.0,40,2430
3534,382.5,260.0,986.0,39,2430
3535,389.5,277.0,1017.0,39,2432
3536,397.0,294.0,1049.0,39,2432
3537,404.5,312.0,1081.0,40,2434
3538,412.0,329.0,1113.0,40,2434
3539,407.0,347.0,1122.0,39,2435
3540,402.5,366.0,1131.0,40,2436
3541,397.0,386.0,1140.0,40,2436
3542,392.0,405.0,1148.0,41,2438
3543,386.0,425.0,1156.0,41,2438
3544,380.5,446.0,1166.0,41,2438
3545,375.0,467.0,1175.0,42,2439
3546,369.0,489.0,1185.0,42,2439
3547,372.0,511.0,1214.0,41,2439
3548,366.0,534.0,1224.0,42,2439
3549,359.0,558.0,1234.0,42,2440
3550,361.0,582.0,1263.0,41,2443
3551,364.0,607.0,1293.0,42,2443
3552,204.5,632.0,1000.0,41,2443
3553,68.0,657.0,751.0,42,2443
3554,11.0,682.0,661.0,43,2443
3555,13.0,615.0,598.0,43,2444
3556,16.0,542.0,531.0,43,2444
3557,17.5,474.0,465.0,44,2446
3558,20.0,406.0,403.0,43,2447
3559,24.0,342.0,347.0,43,2447
3560,28.5,287.0,300.0,44,2447
3561,33.0,235.0,258.0,43,2447
3562,38.5,215.0,249.0,43,2447
3563,44.0,171.0,215.0,44,2448
3564,49.5,126.0,182.0,43,2448
3565,56.5,89.0,158.0,44,2449
3566,64.5,76.0,160.0,45,2449
3567,72.5,57.0,159.0,43,2449
3568,82.0,39.0,159.0,44,2451
3569,92.0,28.0,167.0,45,2452
3570,102.0,27.0,188.0,43,2452
3571,113.0,28.0,210.0,44,2452
3572,125.0,28.0,233.0,45,2452
3573,136.5,29.0,257.0,45,2453
3574,148.5,14.0,266.0,45,2454
3575,161.5,12.0,290.0,45,2455
3576,174.0,13.0,315.0,46,2456
3577,187.0,11.0,341.0,44,2456
3578,201.5,11.0,368.0,46,2458
3579,215.5,12.0,396.0,47,2458
3580,229.5,11.0,424.0,46,2459
3581,245.5,11.0,454.0,48,2460
3582,260.5,10.0,484.0,47,2461
3583,276.0,10.0,515.0,47,2461
3584,293.0,9.0,547.0,48,2462
3585,309.5,8.0,580.0,47,2463
3586,326.5,9.0,614.0,48,2465
3587,344.5,9.0,648.0,50,2465
3588,362.5,8.0,684.0,49,2465
3589,380.5,7.0,720.0,48,2466
3590,400.0,8.0,758.0,50,2467
3591,419.5,7.0,797.0,49,2467
3592,439.0,6.0,836.0,48,2468
3593,459.0,7.0,875.0,50,2469
3594,478.5,5.0,914.0,48,2471
3595,498.5,6.0,954.0,49,2472
3596,519.5,5.0,995.0,49,2472
3597,540.0,4.0,1036.0,48,2472
3598,560.5,5.0,1077.0,49,2474
3599,581.5,5.0,1118.0,50,2474
3600,517.0,5.0,993.0,46,2475
